2021-03-15 12:25:25,099 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2021-03-15 12:25:25,126 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2021-03-15 12:25:25,128 INFO  Logger.cs: 73 - Commit version 1.6.0-1-g15f4949
2021-03-15 12:25:25,129 INFO  Logger.cs: 74 - Build version 1.6.7594.29634
2021-03-15 12:25:25,131 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2021-03-15 12:25:25,131 INFO  SwAddin.cs: 197 - Setting up callbacks
2021-03-15 12:25:25,132 INFO  SwAddin.cs: 201 - Setting up command manager
2021-03-15 12:25:25,133 INFO  SwAddin.cs: 204 - Adding command manager
2021-03-15 12:25:25,135 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2021-03-15 12:25:25,137 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2021-03-15 12:25:25,137 INFO  SwAddin.cs: 210 - Adding event handlers
2021-03-15 12:25:25,139 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2021-03-15 12:27:35,796 INFO  SwAddin.cs: 294 - Assembly export called for file chyPapa4.SLDASM
2021-03-15 12:27:35,799 INFO  SwAddin.cs: 299 - Save is required
2021-03-15 12:27:35,799 INFO  SwAddin.cs: 313 - Saving assembly
2021-03-15 12:27:35,956 INFO  SwAddin.cs: 316 - Opening property manager
2021-03-15 12:27:36,001 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chyPapa4.SLDASM
2021-03-15 12:27:36,018 INFO  ExportHelperExtension.cs: 1136 - Found 30 in chyPapa4.SLDASM
2021-03-15 12:27:36,019 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in chyPapa4.SLDASM
2021-03-15 12:27:36,019 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-03-15 12:27:36,021 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2021-03-15 12:27:36,022 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chyarm1-1
2021-03-15 12:27:36,023 INFO  ExportHelperExtension.cs: 1136 - Found 32 in chyarm1-1
2021-03-15 12:27:36,023 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in chyarm1-1
2021-03-15 12:27:36,024 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chyServo30kg-1
2021-03-15 12:27:36,024 INFO  ExportHelperExtension.cs: 1136 - Found 35 in chyServo30kg-1
2021-03-15 12:27:36,024 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in chyServo30kg-1
2021-03-15 12:27:36,024 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chyPapa4.SLDASM
2021-03-15 12:27:36,024 INFO  ExportHelperExtension.cs: 1136 - Found 30 in chyPapa4.SLDASM
2021-03-15 12:27:36,025 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in chyPapa4.SLDASM
2021-03-15 12:27:36,025 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-03-15 12:27:36,025 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2021-03-15 12:27:36,026 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chyarm1-1
2021-03-15 12:27:36,026 INFO  ExportHelperExtension.cs: 1136 - Found 32 in chyarm1-1
2021-03-15 12:27:36,026 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chyarm1-1
2021-03-15 12:27:36,027 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chyServo30kg-1
2021-03-15 12:27:36,027 INFO  ExportHelperExtension.cs: 1136 - Found 35 in chyServo30kg-1
2021-03-15 12:27:36,027 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in chyServo30kg-1
2021-03-15 12:27:36,180 INFO  SwAddin.cs: 339 - Loading config tree
2021-03-15 12:27:36,186 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
